factor,factor_value,rank,word,pearson_correlation,word_count
ethnicity,Marathi,11,hop,0.14785922800970555,95
ethnicity,Marathi,12,mouse,0.1421248493929997,9
ethnicity,Marathi,13,hopped,0.14141320369153662,145
ethnicity,Marathi,14,burrow,0.1350628970153974,33
ethnicity,Marathi,15,treat,0.1330260137113156,10
ethnicity,Marathi,16,m,0.1330260137113156,10
ethnicity,Marathi,17,juiciest,0.13302601371131556,10
ethnicity,Marathi,18,singing,0.1255007032165791,114
ethnicity,Marathi,19,patch,0.12511153311942017,11
ethnicity,Marathi,20,squeaked,0.12511152551964924,11
ethnicity,Marwari,1,rajasthan,0.35046819955921826,26
ethnicity,Marwari,2,banyan,0.2289937008649346,31
ethnicity,Marwari,3,shoulder,0.20904087868921017,10
ethnicity,Marwari,4,encouraged,0.1783231466534427,22
ethnicity,Marwari,5,learning,0.16546142959178198,7
ethnicity,Marwari,6,baby,0.15276195284244473,8
ethnicity,Marwari,7,brushed,0.14212484939299974,9
ethnicity,Marwari,8,encouragement,0.1421248493929997,9
ethnicity,Marwari,9,thanking,0.1353330015346144,20
ethnicity,Marwari,10,without,0.13533300153461436,20
ethnicity,Marwari,11,ways,0.13302601371131556,10
ethnicity,Marwari,12,hungry,0.13302601371131556,10
ethnicity,Marwari,13,kitten,0.13302601371131556,10
ethnicity,Marwari,14,instead,0.13302601371131556,10
ethnicity,Marwari,15,wishes,0.12653482541113675,36
ethnicity,Marwari,16,energy,0.12511151791987923,11
ethnicity,Marwari,17,who,0.1184905987113546,201
ethnicity,Marwari,18,resting,0.1181324929886749,12
ethnicity,Marwari,19,paw,0.1181324929886749,12
ethnicity,Marwari,20,stick,0.11813249298867487,12
ethnicity,Meena,1,meena,0.44596171175917715,13
ethnicity,Meena,2,heal,0.17072897339815252,14
ethnicity,Meena,3,cheer,0.14212484939299977,9
ethnicity,Meena,4,looks,0.14212484939299977,9
ethnicity,Meena,5,miss,0.14212484939299974,9
ethnicity,Meena,6,asha,0.14013713954229684,19
ethnicity,Meena,7,higher,0.13813650640939348,32
ethnicity,Meena,8,trapped,0.13302602218027515,10
ethnicity,Meena,9,barking,0.13302601371131556,10
ethnicity,Meena,10,anyone,0.12267586782382348,23
ethnicity,Meena,11,worry,0.12261309339794245,195
ethnicity,Meena,12,fall,0.11813249298867487,12
ethnicity,Meena,13,flew,0.11544889974723298,124
ethnicity,Meena,14,chirped,0.11242936151210028,103
ethnicity,Meena,15,suddenly,0.11189303651412226,211
ethnicity,Meena,16,good,0.11101327554024513,61
ethnicity,Meena,17,hands,0.10816623149743926,107
ethnicity,Meena,18,tiny,0.10789894775109725,319
ethnicity,Meena,19,don,0.10308991918351175,112
ethnicity,Meena,20,oh,0.10173951728337866,47
ethnicity,Mizo,1,hills,0.2598059908785328,177
ethnicity,Mizo,2,lila,0.2583777617682055,54
ethnicity,Mizo,3,straight,0.20085883659477258,5
ethnicity,Mizo,4,green,0.16694514697374135,345
ethnicity,Mizo,5,blooming,0.15691147502654473,16
ethnicity,Mizo,6,branches,0.14302805592019618,79
ethnicity,Mizo,7,everywhere,0.14134062000074865,31
ethnicity,Mizo,8,higher,0.13813650640939348,32
ethnicity,Mizo,9,thick,0.13533300153461436,20
ethnicity,Mizo,10,nestled,0.13410843859704802,66
ethnicity,Mizo,11,scare,0.13302601371131556,10
ethnicity,Mizo,12,scampered,0.13302601371131556,10
ethnicity,Mizo,13,surrounded,0.1314376717130956,211
ethnicity,Mizo,14,secrets,0.12927019466726652,35
ethnicity,Mizo,15,giggle,0.1251115331194202,11
ethnicity,Mizo,16,taller,0.12511152551964924,11
ethnicity,Mizo,17,now,0.11920346460481128,97
ethnicity,Mizo,18,bigger,0.11813250673905747,12
ethnicity,Mizo,19,here,0.11101327554024515,61
ethnicity,Mizo,20,tug,0.10980573440691566,43
ethnicity,Munda,1,“sometimes,0.2008588365947725,5
ethnicity,Munda,2,asha,0.19563699678677085,19
ethnicity,Munda,3,problem,0.18104004622231862,6
ethnicity,Munda,4,twigs,0.1707289733981525,14
ethnicity,Munda,5,itself,0.16546142959178198,7
ethnicity,Munda,6,yourself,0.16546142959178198,7
ethnicity,Munda,7,pocket,0.15973720660182056,26
ethnicity,Munda,8,reach,0.15691147502654473,16
ethnicity,Munda,9,surrounded,0.15098230691206888,211
ethnicity,Munda,10,tight,0.14134062000074868,31
ethnicity,Munda,11,funny,0.13302601371131556,10
ethnicity,Munda,12,“papa,0.13302601371131556,10
ethnicity,Munda,13,’,0.13302601371131556,10
ethnicity,Munda,14,hugged,0.13036741603945884,88
ethnicity,Munda,15,unlock,0.12663527805824193,22
ethnicity,Munda,16,stop,0.1251115331194202,11
ethnicity,Munda,17,starry,0.12511152551964924,11
ethnicity,Munda,18,call,0.12511152551964924,11
ethnicity,Munda,19,most,0.12278053945761298,94
ethnicity,Munda,20,tree,0.12265708931318832,256
ethnicity,Nagamese,1,circling,0.20085881857391352,5
ethnicity,Nagamese,2,letting,0.20085881857391352,5
ethnicity,Nagamese,3,wishing,0.19763994611075028,11
ethnicity,Nagamese,4,chirpy,0.18104006106022186,6
ethnicity,Nagamese,5,marbles,0.18104006106022183,6
ethnicity,Nagamese,6,curiously,0.16546142959178192,7
ethnicity,Nagamese,7,spending,0.1654614295917819,7
ethnicity,Nagamese,8,“that,0.16349964313479654,15
ethnicity,Nagamese,9,sing,0.1525941929046558,41
ethnicity,Nagamese,10,box,0.14818387594971397,29
ethnicity,Nagamese,11,feathers,0.14468579566839507,30
ethnicity,Nagamese,12,lake,0.14212484939299977,9
ethnicity,Nagamese,13,work,0.1401371395422969,19
ethnicity,Nagamese,14,asha,0.1401371395422969,19
ethnicity,Nagamese,15,taught,0.13302601371131556,10
ethnicity,Nagamese,16,pebbles,0.12511151791987926,11
ethnicity,Nagamese,17,fed,0.118940211046046,24
ethnicity,Nagamese,18,great,0.11889051215587623,39
ethnicity,Nagamese,19,blue,0.11837202304275578,146
ethnicity,Nagamese,20,grew,0.11322770023064288,80
ethnicity,Odia,1,plant,0.2008588365947726,5
ethnicity,Odia,2,mysterious,0.14212484939299977,9
ethnicity,Odia,3,still,0.13506289701539742,33
ethnicity,Odia,4,thorny,0.13302602218027515,10
ethnicity,Odia,5,farmer,0.13302601371131556,10
ethnicity,Odia,6,pointing,0.13302601371131556,10
ethnicity,Odia,7,wore,0.13302601371131556,10
ethnicity,Odia,8,hug,0.12511152551964927,11
ethnicity,Odia,9,okay,0.12511152551964924,11
ethnicity,Odia,10,another,0.11894021104604592,24
ethnicity,Odia,11,inviting,0.1181324929886749,12
ethnicity,Odia,12,thorns,0.11190799508563619,13
ethnicity,Odia,13,turned,0.11134567050001953,104
ethnicity,Odia,14,maybe,0.10583357643097491,28
ethnicity,Odia,15,twinkle,0.10173951728337866,47
ethnicity,Odia,16,chest,0.10016708930888894,30
ethnicity,Odia,17,pad,0.09656090770864294,16
ethnicity,Odia,18,touch,0.09656090770864292,16
ethnicity,Odia,19,barked,0.09656090770864292,16
ethnicity,Odia,20,t,0.0962464112590631,146
ethnicity,Punjabi,1,discovery,0.2221951870791968,9
ethnicity,Punjabi,2,leela,0.18104006106022186,6
ethnicity,Punjabi,3,drink,0.15276196370052048,8
ethnicity,Punjabi,4,fields,0.1498926592424832,273
ethnicity,Punjabi,5,shady,0.1452991354192734,18
ethnicity,Punjabi,6,hunt,0.14212484939299977,9
ethnicity,Punjabi,7,growing,0.13302602218027515,10
ethnicity,Punjabi,8,farmer,0.13302601371131556,10
ethnicity,Punjabi,9,shook,0.1181324929886749,12
ethnicity,Punjabi,10,ayaan,0.11190800760932852,13
ethnicity,Punjabi,11,grateful,0.1081662314974393,107
ethnicity,Punjabi,12,elephant,0.10630294570073649,14
ethnicity,Punjabi,13,box,0.10293689092690056,29
ethnicity,Punjabi,14,compassion,0.10293689092690048,29
ethnicity,Punjabi,15,that’s,0.1012140647977312,15
ethnicity,Punjabi,16,past,0.10016708930888886,30
ethnicity,Punjabi,17,sitting,0.09949004191645902,142
ethnicity,Punjabi,18,care,0.09897465657731812,69
ethnicity,Punjabi,19,raced,0.09489076134537841,72
ethnicity,Punjabi,20,proud,0.09452184840805268,177
ethnicity,Rajasthani,1,rajasthan,0.8272956819527126,26
ethnicity,Rajasthani,2,dunes,0.702617213196379,9
ethnicity,Rajasthani,3,desert,0.702617213196379,9
ethnicity,Rajasthani,4,sand,0.36365933172526227,53
ethnicity,Rajasthani,5,market,0.307983549445318,5
ethnicity,Rajasthani,6,kite,0.19763994611075028,11
ethnicity,Rajasthani,7,leela,0.18104006106022186,6
ethnicity,Rajasthani,8,lit,0.179161278232424,45
ethnicity,Rajasthani,9,which,0.1707289733981525,14
ethnicity,Rajasthani,10,collected,0.16546141702785008,7
ethnicity,Rajasthani,11,meera,0.15419748718623993,72
ethnicity,Rajasthani,12,circled,0.15276196370052048,8
ethnicity,Rajasthani,13,woman,0.1527619528424447,8
ethnicity,Rajasthani,14,sweets,0.1401371395422969,19
ethnicity,Rajasthani,15,bring,0.13719084817778776,83
ethnicity,Rajasthani,16,few,0.13506289701539745,33
ethnicity,Rajasthani,17,sparkle,0.13302601371131556,10
ethnicity,Rajasthani,18,mother’s,0.13302601371131556,10
ethnicity,Rajasthani,19,means,0.13302601371131556,10
ethnicity,Rajasthani,20,painted,0.1265348254111368,36
ethnicity,Santhal,1,trouble,0.20085883659477252,5
ethnicity,Santhal,2,paused,0.18104004622231862,6
ethnicity,Santhal,3,friendships,0.1787187384203444,13
ethnicity,Santhal,4,released,0.16546142959178198,7
ethnicity,Santhal,5,offered,0.16546142959178195,7
ethnicity,Santhal,6,fish’s,0.16546142959178195,7
ethnicity,Santhal,7,forehead,0.15691147502654476,16
ethnicity,Santhal,8,“once,0.15276196370052045,8
ethnicity,Santhal,9,eye,0.1527619528424447,8
ethnicity,Santhal,10,snuggle,0.1527619528424447,8
ethnicity,Santhal,11,surrounded,0.15098230691206888,211
ethnicity,Santhal,12,animal,0.15086996800156857,17
ethnicity,Santhal,13,landed,0.14734614716100186,43
ethnicity,Santhal,14,clear,0.14484135385432384,44
ethnicity,Santhal,15,clean,0.14212484939299974,9
ethnicity,Santhal,16,fingers,0.14212484939299974,9
ethnicity,Santhal,17,creatures,0.14134060962476824,31
ethnicity,Santhal,18,afraid,0.14134060962476824,31
ethnicity,Santhal,19,bringing,0.13533300153461436,20
ethnicity,Santhal,20,’,0.13302601371131556,10
ethnicity,Sindhi,1,pocket,0.20741995484116998,26
ethnicity,Sindhi,2,riverbank,0.1908280201294589,54
ethnicity,Sindhi,3,river,0.18835446142079484,188
ethnicity,Sindhi,4,splashes,0.18104006106022183,6
ethnicity,Sindhi,5,circle,0.18104004622231862,6
ethnicity,Sindhi,6,easily,0.1810400462223186,6
ethnicity,Sindhi,7,reminder,0.16546142959178198,7
ethnicity,Sindhi,8,fish’s,0.16546142959178195,7
ethnicity,Sindhi,9,important,0.16399817792945517,25
ethnicity,Sindhi,10,leaped,0.1634996431347966,15
ethnicity,Sindhi,11,lift,0.15276195284244473,8
ethnicity,Sindhi,12,dress,0.1527619528424447,8
ethnicity,Sindhi,13,scales,0.14529913541927345,18
ethnicity,Sindhi,14,amina,0.1330260137113156,10
ethnicity,Sindhi,15,determination,0.13302601371131556,10
ethnicity,Sindhi,16,giggled,0.1266352780582419,22
ethnicity,Sindhi,17,hug,0.12511152551964924,11
ethnicity,Sindhi,18,welcome,0.12511152551964924,11
ethnicity,Sindhi,19,fast,0.12267586782382346,23
ethnicity,Sindhi,20,anyone,0.12267586782382346,23
ethnicity,Tamil,1,“follow,0.20085883659477258,5
ethnicity,Tamil,2,basket,0.19786277332747482,28
ethnicity,Tamil,3,expect,0.18104006106022186,6
ethnicity,Tamil,4,“if,0.18104006106022183,6
ethnicity,Tamil,5,sigh,0.16546142959178195,7
ethnicity,Tamil,6,thing,0.14872914917927746,58
ethnicity,Tamil,7,entered,0.14212484939299977,9
ethnicity,Tamil,8,talked,0.14134062000074865,31
ethnicity,Tamil,9,treats,0.13533300153461436,20
ethnicity,Tamil,10,ate,0.13302601371131564,10
ethnicity,Tamil,11,tune,0.13302601371131556,10
ethnicity,Tamil,12,treat,0.13302601371131556,10
ethnicity,Tamil,13,traveled,0.13302601371131556,10
ethnicity,Tamil,14,scampered,0.13302601371131556,10
ethnicity,Tamil,15,everything,0.13211032025905567,34
ethnicity,Tamil,16,squeaked,0.12511152551964924,11
ethnicity,Tamil,17,determined,0.12511152551964924,11
ethnicity,Tamil,18,piece,0.12511151791987926,11
ethnicity,Tamil,19,tiptoed,0.11894021104604592,24
ethnicity,Tamil,20,years,0.1181324929886749,12
ethnicity,Telugu,1,benny’s,0.3960913000208511,12
ethnicity,Telugu,2,benny,0.30577622431270823,60
ethnicity,Telugu,3,bushy,0.2788995306668151,6
ethnicity,Telugu,4,bella,0.21726204234444657,16
ethnicity,Telugu,5,nibbling,0.20085883659477252,5
ethnicity,Telugu,6,sammy,0.20085883659477252,5
ethnicity,Telugu,7,fur,0.19637172686087556,81
ethnicity,Telugu,8,fluffy,0.1925822219714111,160
ethnicity,Telugu,9,acorn,0.18104004622231862,6
ethnicity,Telugu,10,hop,0.17414531298920874,95
ethnicity,Telugu,11,bunny,0.16849864630269035,24
ethnicity,Telugu,12,sigh,0.16546142959178195,7
ethnicity,Telugu,13,acorns,0.16546142959178195,7
ethnicity,Telugu,14,morning,0.1618896298524708,196
ethnicity,Telugu,15,carrots,0.15569362851987967,27
ethnicity,Telugu,16,meadow,0.15419748718623993,72
ethnicity,Telugu,17,forward,0.15276196370052048,8
ethnicity,Telugu,18,carry,0.15276195284244473,8
ethnicity,Telugu,19,today,0.15259419290465584,41
ethnicity,Telugu,20,enjoy,0.14468579566839512,30
ethnicity,Tripuri,1,smelled,0.23515500109556856,14
ethnicity,Tripuri,2,honey,0.1707289733981525,14
ethnicity,Tripuri,3,painted,0.16735251102763243,36
ethnicity,Tripuri,4,finger,0.16546142959178198,7
ethnicity,Tripuri,5,yawn,0.16546142959178195,7
ethnicity,Tripuri,6,air,0.1464948589766324,117
ethnicity,Tripuri,7,comes,0.14468578487909362,30
ethnicity,Tripuri,8,raju,0.14025094122049994,101
ethnicity,Tripuri,9,beamed,0.13302601371131556,10
ethnicity,Tripuri,10,pushed,0.13302601371131556,10
ethnicity,Tripuri,11,head,0.13211031097820436,34
ethnicity,Tripuri,12,song,0.11779029891038291,57
ethnicity,Tripuri,13,“where,0.11190799508563619,13
ethnicity,Tripuri,14,snuggled,0.10801138400480977,249
ethnicity,Tripuri,15,happier,0.10630294570073648,14
ethnicity,Tripuri,16,streams,0.10565921536783986,45
ethnicity,Tripuri,17,bed,0.10234359065725376,370
ethnicity,Tripuri,18,singing,0.10113163463083559,114
ethnicity,Tripuri,19,field,0.09656090770864294,16
ethnicity,Tripuri,20,blooming,0.09656090770864291,16
ethnicity,Tulu,1,ravi,0.15695698639886047,108
ethnicity,Tulu,2,clapped,0.1446857956683951,30
ethnicity,Tulu,3,munching,0.14212484939299974,9
ethnicity,Tulu,4,content,0.1421248493929997,9
ethnicity,Tulu,5,heroes,0.1330260137113156,10
ethnicity,Tulu,6,“just,0.13302601371131556,10
ethnicity,Tulu,7,step,0.13084425441208297,21
ethnicity,Tulu,8,sometimes,0.12761770660147806,70
ethnicity,Tulu,9,patch,0.12511153311942017,11
ethnicity,Tulu,10,believing,0.12511152551964924,11
ethnicity,Tulu,11,backpack,0.12267586782382346,23
ethnicity,Tulu,12,floppy,0.11813249298867486,12
ethnicity,Tulu,13,ears,0.10980573440691561,43
ethnicity,Tulu,14,lucy,0.10630294570073644,14
ethnicity,Tulu,15,try,0.10121406479773126,15
ethnicity,Tulu,16,stay,0.10121405423799099,15
ethnicity,Tulu,17,story,0.0997258938739761,91
ethnicity,Tulu,18,things,0.09921196453784532,116
ethnicity,Tulu,19,ravi’s,0.09656090770864294,16
ethnicity,Tulu,20,thanks,0.09656090770864291,16
ethnicity,Uttarakhandi,1,uttarakhand,0.9999999320032351,18
ethnicity,Uttarakhandi,2,forests,0.3547064273868549,39
ethnicity,Uttarakhandi,3,rivers,0.2044807826240646,37
ethnicity,Uttarakhandi,4,fire,0.1810400462223186,6
ethnicity,Uttarakhandi,5,only,0.16418900279666268,37
ethnicity,Uttarakhandi,6,hills,0.1565034100123169,177
ethnicity,Uttarakhandi,7,rohan’s,0.15276195284244473,8
ethnicity,Uttarakhandi,8,gave,0.1518481748792248,28
ethnicity,Uttarakhandi,9,flowed,0.15086996800156854,17
ethnicity,Uttarakhandi,10,lush,0.14134060962476827,31
ethnicity,Uttarakhandi,11,rohan,0.14134060962476824,31
ethnicity,Uttarakhandi,12,safely,0.1266352780582419,22
ethnicity,Uttarakhandi,13,top,0.11197220436333384,42
ethnicity,Uttarakhandi,14,rock,0.11197220436333384,42
ethnicity,Uttarakhandi,15,leaf,0.11190799508563619,13
ethnicity,Uttarakhandi,16,hard,0.10980573440691561,43
ethnicity,Uttarakhandi,17,“i,0.10805625730428285,132
ethnicity,Uttarakhandi,18,also,0.10782893272066768,63
ethnicity,Uttarakhandi,19,flowing,0.10630294570073645,14
ethnicity,Uttarakhandi,20,hugging,0.10630294570073645,14
