factor,factor_value,rank,word,pearson_correlation,word_count
nationality,Mexico,10,especially,0.15174423967928394,40
nationality,Mexico,11,flash,0.1404219132784355,9
nationality,Mexico,12,lights,0.13810868000787638,31
nationality,Mexico,13,energy,0.13120408826538765,10
nationality,Mexico,14,wand,0.1312040803348584,10
nationality,Mexico,15,brightest,0.1238699332152365,22
nationality,Mexico,16,ahead,0.12317703557878082,11
nationality,Mexico,17,racing,0.1198342504421254,23
nationality,Mexico,18,welcomed,0.11983425044212535,23
nationality,Mexico,19,colorful,0.11829783577833472,390
nationality,Mexico,20,flowers,0.11338934401609649,360
nationality,Myanmar,1,myanmar,0.9413160873919628,16
nationality,Myanmar,2,nanda,0.5216912764301022,5
nationality,Myanmar,3,mei,0.23323872514253627,14
nationality,Myanmar,4,perfectly,0.22066299253212393,9
nationality,Myanmar,5,ringing,0.19973321454063234,5
nationality,Myanmar,6,struggling,0.19587165693252268,11
nationality,Myanmar,7,swim,0.1862097470457778,30
nationality,Myanmar,8,caring,0.16402169406964678,7
nationality,Myanmar,9,makes,0.1546448006353252,16
nationality,Myanmar,10,giggle,0.1511857897475633,8
nationality,Myanmar,11,walking,0.1415194077547912,30
nationality,Myanmar,12,rice,0.13810868965044376,31
nationality,Myanmar,13,river,0.13571429029801646,168
nationality,Myanmar,14,hardly,0.13120408033485834,10
nationality,Myanmar,15,bag,0.12868710449948578,34
nationality,Myanmar,16,scooped,0.12317702136993697,11
nationality,Myanmar,17,moment,0.11811350335496938,115
nationality,Myanmar,18,enchanted,0.11609086170863063,12
nationality,Myanmar,19,bedside,0.11609086170863063,12
nationality,Myanmar,20,jumping,0.11241649209458131,25
nationality,Nepal,1,nepal,1.0000000816092418,18
nationality,Nepal,2,maya,0.3714285680612073,18
nationality,Nepal,3,raju,0.27779412502925066,6
nationality,Nepal,4,ravi,0.2548644784774512,7
nationality,Nepal,5,spoke,0.23591918837382628,29
nationality,Nepal,6,hills,0.21057988367289873,102
nationality,Nepal,7,lucky,0.17974912574218055,6
nationality,Nepal,8,agreement,0.17974912574218055,6
nationality,Nepal,9,because,0.16996774755124908,47
nationality,Nepal,10,hurry,0.15118578974756328,8
nationality,Nepal,11,valleys,0.14851428321790494,17
nationality,Nepal,12,run,0.14660959429207784,133
nationality,Nepal,13,mountains,0.14648418166638041,92
nationality,Nepal,14,safe,0.14621238133812797,42
nationality,Nepal,15,touch,0.1428571415620028,18
nationality,Nepal,16,thanking,0.14042190433862434,9
nationality,Nepal,17,smooth,0.13483996590456107,32
nationality,Nepal,18,smiling,0.13376160014388241,47
nationality,Nepal,19,us,0.13170261478764225,33
nationality,Nepal,20,means,0.1312040803348583,10
nationality,Nigeria,1,nigeria,1.0000000816092418,18
nationality,Nigeria,2,kofi,0.3714285680612073,18
nationality,Nigeria,3,amina,0.245975994924371,36
nationality,Nigeria,4,vibrant,0.22066299253212393,9
nationality,Nigeria,5,bedtime,0.17974913972480927,6
nationality,Nigeria,6,left,0.17673845526506254,13
nationality,Nigeria,7,amina’s,0.16402169406964678,7
nationality,Nigeria,8,mango,0.15464478578582241,16
nationality,Nigeria,9,luck,0.15118578974756325,8
nationality,Nigeria,10,tale,0.15118578974756325,8
nationality,Nigeria,11,faces,0.15118578974756325,8
nationality,Nigeria,12,hurry,0.15118578974756325,8
nationality,Nigeria,13,“would,0.15118578974756325,8
nationality,Nigeria,14,only,0.14881581306781935,28
nationality,Nigeria,15,market,0.14042191327843548,9
nationality,Nigeria,16,wagging,0.14042190433862434,9
nationality,Nigeria,17,settled,0.14042190433862434,9
nationality,Nigeria,18,unexpected,0.14042190433862434,9
nationality,Nigeria,19,though,0.1404219043386243,9
nationality,Nigeria,20,lush,0.13810868965044373,31
nationality,Pakistan,1,pakistan,0.6614377855163853,8
nationality,Pakistan,2,aisha,0.3070525536967929,5
nationality,Pakistan,3,amir,0.28221795717690284,56
nationality,Pakistan,4,amina,0.20497999577030918,36
nationality,Pakistan,5,stretching,0.17974912574218052,6
nationality,Pakistan,6,bridge,0.16402168224771813,7
nationality,Pakistan,7,hard,0.1568433342159955,26
nationality,Pakistan,8,worked,0.15272993899220255,27
nationality,Pakistan,9,owner,0.15118578974756325,8
nationality,Pakistan,10,climb,0.14107191260426016,77
nationality,Pakistan,11,build,0.14042191327843548,9
nationality,Pakistan,12,sturdy,0.14042190433862434,9
nationality,Pakistan,13,gift,0.13761122230075168,19
nationality,Pakistan,14,saved,0.13272533656149832,20
nationality,Pakistan,15,creak,0.13120408826538765,10
nationality,Pakistan,16,great,0.12868710449948578,34
nationality,Pakistan,17,others,0.12804619351933286,152
nationality,Pakistan,18,calling,0.12386993321523648,22
nationality,Pakistan,19,else,0.12317702136993698,11
nationality,Pakistan,20,flick,0.12317702136993698,11
nationality,Philippines,1,philippines,0.7774287414332086,11
nationality,Philippines,2,marco,0.4913538166795806,8
nationality,Philippines,3,beach,0.3412609280576943,11
nationality,Philippines,4,sea,0.24893715494855082,19
nationality,Philippines,5,gazed,0.2362277964805676,8
nationality,Philippines,6,waves,0.23323874904744876,14
nationality,Philippines,7,ocean,0.2206630065803986,9
nationality,Philippines,8,balls,0.1997332145406323,5
nationality,Philippines,9,mateo,0.1958716569325227,11
nationality,Philippines,10,brightly,0.18520225139470994,69
nationality,Philippines,11,team,0.17974913972480927,6
nationality,Philippines,12,lila,0.17500064478532637,59
nationality,Philippines,13,reach,0.1657483863814932,24
nationality,Philippines,14,shells,0.16402168224771813,7
nationality,Philippines,15,swirled,0.1613249176757827,15
nationality,Philippines,16,hoping,0.15464480063532515,16
nationality,Philippines,17,tale,0.15118578974756328,8
nationality,Philippines,18,mangoes,0.15118578974756328,8
nationality,Philippines,19,me,0.1497974730348362,202
nationality,Philippines,20,floating,0.14285715451560596,18
nationality,Russia,1,anya,0.3212698248906168,8
nationality,Russia,2,bear,0.2862216564973198,15
nationality,Russia,3,berry,0.25486447847745114,7
nationality,Russia,4,juiciest,0.23323874904744873,14
nationality,Russia,5,m,0.20726718646894424,17
nationality,Russia,6,munched,0.19973321454063225,5
nationality,Russia,7,owl,0.16227010342256487,50
nationality,Russia,8,forest,0.15709839247199972,145
nationality,Russia,9,berries,0.1546447857858224,16
nationality,Russia,10,please,0.15272993899220258,27
nationality,Russia,11,swaying,0.15118578974756325,8
nationality,Russia,12,bush,0.148535766935212,56
nationality,Russia,13,yes,0.14101330320600777,44
nationality,Russia,14,floppy,0.14042190433862434,9
